,Sentiment,Score,Tweet
285,Positive,0.5,Andrew Yang just endorsed Joe Biden and called to unite the party to defeat Donald Trump I couldn t agree more SuperT
286,Negative,-0.3,Late Show host hammers the president s response to COVID 19
287,Positive,0.5,radmacher Best news I have heard all day I hope there are millions of more sane Republicans who do the same GOP mayor drops Trump
288,Neutral,0.0,Joe Biden is going to be the Democratic nominee It s time for the Party to come together and focus on beating Donald Tru
289,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
290,Neutral,0.0,shivani
291,Positive,0.7,My mom would have loved Donald J Trump as President She loved America
292,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
293,Negative,-0.3333333333333333,It is not Donald Trump s fault that coronavirus is in the US However it is his fault for not being serious about it
294,Neutral,0.0,Where is Donald Trump JR
295,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
296,Negative,-0.15,Former vice president says his rival and himself share a common goal to defeat the US leader FMTNews JoeBiden
297,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
298,Positive,0.7166666666666667,fierce America Strong KAG GreatAwakening PatriotsInControl Donald J Trump is my President QAnons Have an awesome day Pa
299,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
300,Neutral,0.0,Donald Trump has catastrophic meltdown after Joe Biden locks up the Democratic nomination
301,Positive,0.8,How could I look at those three kids and tell them I m proud to support Donald Trump I can t I won t I m voting for
302,Neutral,0.05000000000000002,Bernie isn t losing votes to Biden He lost them to Donald Trump 4 years ago in the General Election and they aren t goin
303,Positive,0.30000000000000004,I don t enjoy this tweet as a democratic voter who wants to defeat Donald Trump
304,Positive,0.2142857142857143,Turns out there s nothing that Hillary Clinton can t do She made an otherwise electorally limited socialist a plausible can
305,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
306,Negative,-0.2,I wanna know WHO TF IS ALLOWING DONALD TRUMP TO OPEN UP HIS MOUTH Like sir WHAT THE FUCK
307,Neutral,0.0,1 If you like grammar you won t be voting for Trump 2 No one has put a limit on the cars you can drive A
308,Positive,0.65,My Love And Loyalty To My President Donald J Trump is My Choice I m Proud To Be A Part Of Your Movement Mr President Ou
309,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
310,Positive,0.5,To All My Bernie People I know how you feel and I understand it will take time to feel better I get it I m still de
311,Neutral,0.0,Prince Harry says Trump has blood on his hands in leaked phone call with hoaxers pretending to be Greta Thunberg
312,Neutral,0.14285714285714285,Former Democratic presidential nominee Andrew Yang has endorsed Joe Biden calling him the right man for the job to help us not j
313,Negative,-0.05000000000000002,Donald Trump s day so far Incoherent meltdown about Michigan Makes up word automobils Sounds like he has rabies
314,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
315,Neutral,0.0,Former U S Agriculture Secretary Mike Espy won the Democratic nomination for a U S Senate seat in Mississippi on Tuesday s
316,Positive,0.5,Climate activists from the Sunrise Movement helped disrupt a Biden rally this week but they fear Donald Trump more than
317,Neutral,0.14285714285714285,Former Democratic presidential candidate Andrew Yang endorsed Joe Biden calling him the right man for the job to help us not jus
318,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
319,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
320,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
321,Positive,0.5875,If we show up and elect Joe Biden in November then Donald Trump will go to prison It s truly as straightforward as that
322,Neutral,0.0,Do you approve of Donald Trump s presidency LoseWithBiden ByebyeBernie SuperTuesday2
323,Neutral,0.0,Trump Campaign Chief Is Funneling Pay To Eric Trump s Wife Don Jr s Girlfriend Report
324,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
325,Positive,0.6,Steyer and Bloomberg had all the money in the world and they still lost Sanders has a priceless platform real gra
326,Positive,0.5875,If we show up and elect Joe Biden in November then Donald Trump will go to prison It s truly as straightforward as that
327,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
328,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
329,Negative,-0.0625,I don t know who is more mad Bernie Sanders lost Bernie or Donald Trump ByeByeBernie
330,Positive,0.5875,If we show up and elect Joe Biden in November then Donald Trump will go to prison It s truly as straightforward as that
331,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
332,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
333,Neutral,0.1,UPDATE Among states that have held primaries so far Washington voters are the angriest at President Donald Trump accor
334,Neutral,0.0,Joe Biden is going to be the Democratic nominee It s time for the Party to come together and focus on beating Donald Tru
335,Neutral,0.14285714285714285,Former Democratic presidential nominee Andrew Yang has endorsed Joe Biden calling him the right man for the job to help us not j
336,Neutral,0.0,Look if y all want to vote for perverts Joe Biden and Donald Trump that s YOUR BUSINESS Don t even try to shame me into vot
337,Neutral,0.0,Joe Biden just graciously thanked Bernie Sanders and his supporters for their tireless energy and passion saying Together
338,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
339,Negative,-0.33809523809523806,Donald Trump s day so far Calls it the China Virus What a sick racist fuck Says he needs to build the wall to s
340,Positive,0.25,Donald J Trump and Don Jr are the most vetted presidential candidate and son in American history Joe Biden and Hun
341,Positive,0.5875,If we show up and elect Joe Biden in November then Donald Trump will go to prison It s truly as straightforward as that
342,Neutral,0.0,There is still time to beat the establishment and beat its poster boy donald trump You have raised yourself Here
343,Negative,-0.4,Democrats you are walking into a buzzsaw with Joe Biden Think about it Look at his record Look at how poor and uni
344,Neutral,0.0,Request to journalists Please ask Donald Trump to explain the concept of logarithmic growth Coronavirus COVID19
345,Neutral,0.0,Joe Biden You know you know the thing We can only reelect Donald Trump
346,Neutral,0.0,Donald Trump and Coronavirus are inexorably linked because of your inept and negligent handling of this crisis
347,Positive,0.5,radmacher Best news I have heard all day I hope there are millions of more sane Republicans who do the same GOP mayor drops Trump
348,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
